Phoebe|5|  Oh, yeah!  Are you telling me you... you're not even... a little turned on by Monica, right now?
Chandler|4| I think this is the first time in our marriage that I've felt like the more attractive one.
Phoebe|5| C'mon Mike, you can beat her! Knock that dog off her head!
Monica|2| Oh, damn it!
Phoebe|5|  I sleep with him!
Mike|0|  Game, point!
Monica|2|  Don't get too cocky! Remember I won the last one! Oh, by the way, how did that feel, losing to a girl?
Mike|0| You know, you should really look in a mirror before you call yourself that.
Monica|2| NO, NO, NOOO!
Mike|0| And that's how it's done! 
Chandler|4| Okay-dokay, you've each won a game and I've lost what's felt like a year of my life. So everybody goes home a winner.
Monica|2| Best out of three?
Mike|0| That's what I'm thinking.
Chandler|4| Should I use my invisibility to fight crime or for evil?
Monica|2|  Serve the ball, chump!
Mike|0| : Serve the ball, chump.
Phoebe|5|  Ok Mike, better come back Mike, better come back.
Mr. Oberblau|0| I'm just saying, I have a cabin in the Adirondacks if you ever want to get away from the city, well, that'd be  just nifty!
Ross|6| Ooh, well. Ah, I kinda have got a lot on my plate right now, not that I wouldn't love a weekend in the country with a strange man. 
Woman|0| Jarvis?
Mr. Oberblau|0|  Oh, you're back...  this is my wife, Nancy.
Ross|6| Get Out!
Charlie|0| Ross, can I talk to you for a minute?
Ross|6| Yes, please!  So, what's going on?
Charlie|0| Uh, well... Joey and I broke up.
Ross|6| Oh my God, wh-what happened?
Charlie|0| Joey is a great guy, but we're just... so different! I mean, during your speech he kept laughing at homo erectus!
Ross|6| I knew that was him!
Charlie|0| Anyway I just, uh, I think it's for the best.
Ross|6|  Hey, you ok?
Charlie|0| I guess. There was hum...  there was another reason that I thought it was time to end it with Joey. I started to realize that I was having feelings for someone  else.
Paleontologist|0|  Ok Geller. Last day of the conference, you know what happens to the keynote speaker.
Ross|6| Oh, professor Clerk we're kind of in the middle of a conversation, here.
Charlie|0| Yeah, can you guys just throw him in the pool later?
Professore Clerk|0| Or we could throw you both in now!
Ross|6|  Ok, gentlemen! Please! Aren't we a little old for this? I mean, we're scientists, right? We're academics. And most importantly I... you-you will have to catch us first. . GO, GO, GO! 
Mike|0| Ok, so it's a tie again, 41 to 41.
Chandler|4|  Ok, look! Enough is enough!
Monica|2| No, I have just to have two more points to beat him!
Chandler|4| Monica, that was also true an hour ago! I mean, please, look at you! Your hand is blistered, you can barely stand, your hair is inexplicable! Ok, you've already proven you are just as good as he is, now we've missed our dinner reservations, so now let's just go upstairs, order room service, take a shower and shave your head!
Monica|2| I can't just walk away! I've put in four hours!
Chandler|4| But...
Monica|2| Look! You knew this about me when you married me! You agreed to take me in sickness and in health. Well, this is my sickness!
Chandler|4| What about the obsessive cleaning?
Monica|2| That's just good sense!
Monica|2|  Aww! 
Chandler|4| You ok?
Monica|2| No, no, no. Honey, I'm ok. Shake it off!  Oh, no! No shaking, no shaking! Ooh! Ooh!  Oh my God! I can't play!
Mike|0| So you forfeit?
Phoebe|5| Mike wins?
Monica|2| I can't believe it!  I lost!
Chandler|4| No, you didn't.
Monica|2| What?
Chandler|4| Because I'm gonna play for ya.
Phoebe|5| You can't do that!
Mike|0| Oh, that's ok. I don't care which of them I beat.
Phoebe|5| Ok, we're taking that paddle home, mister.
Monica|2|  Honey, you don't have to do this.
Chandler|4|  Yes, I do. Now, I may not understand why you have to win so badly, but if it's important to you then it's important to me, because I love you.
Monica|2| But... you suck!
Chandler|4|  You're welcome, sweetheart.
Chandler|4| All right Mike, let's get this over with. Sudden death. Whoever wins this point, wins.
Mike|0| Ok!
Monica|2| Oh my God! You're good!
Phoebe|5| It's like watching porn!
Chandler|4| And that's... how... it's done!
Monica|2|  Oh my God. That was so amazing! When did you  Hold on! I almost forgot  loser!  When did you stop sucking?
Chandler|4| I never sucked, I actually didn't want you to know how good I was!
Monica|2| Why?
Chandler|4| I don't know.
Monica|2| This is so great! Now we can enter into doubles tournaments!
Chandler|4| That's why!
Charlie|0| Thanks!
Ross|6| Hi.
Charlie|0| Are they still looking for us?
Ross|6| Yeah. The bartender said that they split up into two search parties, the herbivores and the carnivores.  You know, we as a group are not the coolest.
Ross|6| I don't think they saw us.
Charlie|0| I don't think they did.
Charlie|0| Hum, so, I started to say you something earlier, hum...  There was another reason I realized it was time to end it with Joey. I kind of realized I... was starting to have feelings... for someone else.
Ross|6|  Oh. Can I... can I ask who?
Charlie|0| I think you know.
Ross|6| I think I know too but I've been really wrong about this stuff in the past, so...
Ross|6| I'm sorry... we... we can't.
Charlie|0| All right, all right.
Ross|6| I mean, you just went out with my best friend, and I just think it'd be a really really bad idea.  Or-or not! 
Rachel|1| What?
