|joey|rachel|monica|phoebe|chandler|ross|other
weight|0.0|0.06024233519027793|0.2831502651596008|0.14335742067010004|0.06732880176470836|0.17830516890441947|0.2676160083108934
announced|0.0|0.0|0.0|0.0|0.0|0.0|1.0
smelling|0.36590274112090304|0.0|0.0|0.0|0.0|0.3336418864941791|0.3004553723849178
afraid|0.17531216839514766|0.08724504562506942|0.13180759221493654|0.11863725940096119|0.16715642237656952|0.09837247571822796|0.22146903626908768
proposed|0.05632798347038889|0.15617786568981007|0.12234420623097757|0.18582659453966288|0.23273264614442218|0.15408500037388656|0.09250570355085196
circle|0.0|0.10533159026030764|0.0|0.125327687307467|0.0|0.20784018340827548|0.5615005390239499
hoop|0.7669040689649733|0.0|0.0|0.0|0.0|0.23309593103502668|0.0
phones|0.21090341069792384|0.0|0.0|0.11596208542715329|0.32677436126229376|0.0|0.34636014261262926
pointing|0.0|0.0|0.37282583850531903|0.18875966984231363|0.0|0.15651706834685428|0.2818974233055129
irony|0.23704525061188877|0.0|0.2574307763225742|0.2606715700859683|0.2448524029795687|0.0|0.0
doorman|1.0|0.0|0.0|0.0|0.0|0.0|0.0
nngghhh|0.0|0.0|0.0|0.0|1.0|0.0|0.0
sidney|0.6594271929689781|0.0|0.0|0.0|0.34057280703102194|0.0|0.0
marks|0.2922757778382306|0.13506314376169162|0.1587055218253892|0.1607034642341999|0.0|0.1332532267943292|0.11999886554615975
radiator|0.0|0.478876863501251|0.0|0.28489330531963647|0.0|0.23622983117911253|0.0
rdtor|0.0|0.0|0.0|1.0|0.0|0.0|0.0
sidneys|1.0|0.0|0.0|0.0|0.0|0.0|0.0
weights|1.0|0.0|0.0|0.0|0.0|0.0|0.0
neighbour|0.5491082553130896|0.0|0.0|0.0|0.0|0.0|0.4508917446869104
brunette|1.0|0.0|0.0|0.0|0.0|0.0|0.0
ingrid|1.0|0.0|0.0|0.0|0.0|0.0|0.0
bergman|1.0|0.0|0.0|0.0|0.0|0.0|0.0
areyou|0.0|0.0|0.0|0.0|0.0|0.0|1.0
barr|0.0|1.0|0.0|0.0|0.0|0.0|0.0
lineup|0.0|1.0|0.0|0.0|0.0|0.0|0.0
sbarry|0.0|1.0|0.0|0.0|0.0|0.0|0.0
costalano|0.0|0.0|0.0|0.0|0.0|0.0|1.0
hating|0.0|0.3221408560927277|0.0|0.0|0.36003514424986954|0.3178239996574027|0.0
sweating|0.0|0.08998941805002689|0.21148356468870247|0.0|0.2011502266528847|0.17756702529696466|0.3198097653114213
hogging|0.0|0.29718685679318696|0.3492084803699613|0.3536046628368518|0.0|0.0|0.0
jump|0.09480710343597501|0.13143352694888696|0.1029603680116659|0.1563848027591673|0.1468944033000597|0.17289633166741228|0.19462346387683296
devil|0.0|0.3175219515682721|0.1865515847297772|0.0|0.3548729056660742|0.0|0.14105355803587627
satan|0.24250905786312923|0.2241310312331731|0.0|0.5333599109036976|0.0|0.0|0.0
smock|0.0|1.0|0.0|0.0|0.0|0.0|0.0
dds|0.0|0.0|0.0|0.0|0.0|0.0|1.0
wondered|0.17312666979594266|0.1600066380086714|0.18801529620469942|0.0|0.17882864562763284|0.15786246513547453|0.1421602852275792
dresser|0.32624107101568167|0.0|0.17714864981071007|0.1793787725944011|0.16849295647691712|0.14873855010229015|0.0
monocle|1.0|0.0|0.0|0.0|0.0|0.0|0.0
clarify|0.0|0.0|0.0|0.0|0.0|0.5261683153842406|0.4738316846157595
outing|0.0|0.0|0.0|0.0|0.0|1.0|0.0
spending|0.04325933730401282|0.1599240863965469|0.1879182941927896|0.0|0.044684095812295495|0.315562039516502|0.24865214677785313
steals|0.4305891533243972|0.0|0.0|0.0|0.0|0.39262503740471744|0.17678580927088539
thrown|0.40930325740517254|0.0|0.11112567646175758|0.11252463661863855|0.10569594398572087|0.09330396824203581|0.16804651728667472
caution|0.523058467861235|0.0|0.0|0.0|0.0|0.476941532138765|0.0
69|0.0|0.0|0.0|0.0|1.0|0.0|0.0
95|0.0|0.0|0.5125211970670424|0.0|0.48747880293295753|0.0|0.0
mop|0.0|0.0|0.2629258658994828|0.26623583729689776|0.25007899595619126|0.22075930084742817|0.0
yuk|0.0|0.0|0.0|1.0|0.0|0.0|0.0
humping|0.0|0.10732628716927436|0.12611341581708735|0.12770105649198557|0.11995136460328337|0.42355223451320323|0.09535564140516627
lamp|0.04424237057684885|0.2862269046886545|0.14414143849602182|0.19460804505169907|0.1370985166919522|0.12102484887390051|0.07265787562092285
phase|0.1940408392946832|0.04483396805431243|0.36877409100457004|0.053345226395781764|0.2505395365169395|0.08846633873371317|0.0
curious|0.257243312661833|0.3169982430224664|0.0|0.18858851641921492|0.08857189797178086|0.07818757507489907|0.07041045484980607
buys|0.0|0.18669982929220016|0.4387620931556288|0.0|0.20866182820130885|0.0|0.1658762493508622
stores|0.17971658220199113|0.16609714809649478|0.19517193090717821|0.0|0.0|0.16387135919363333|0.2951429796007027
intimidated|0.0|0.0|0.2887370129312118|0.0|0.2746289797019521|0.0|0.43663400736683605
sales|0.1405147864146573|0.1298661759693986|0.30519768236783834|0.3090398132884267|0.0|0.0|0.11538154195967905
art|0.09148858654673918|0.0|0.19871292758312584|0.15091089215154518|0.2835053670556412|0.12513335311986923|0.1502488735430792
supplies|0.0|0.0|0.4968724386350891|0.5031275613649109|0.0|0.0|0.0
artist|0.31237624480018306|0.28870348388935735|0.0|0.0|0.0|0.1424173528897713|0.25650291842068834
horseback|0.0|0.0|0.2629258658994828|0.26623583729689776|0.25007899595619126|0.22075930084742817|0.0
riding|0.0|0.0|0.16246427043299005|0.16450953169473545|0.15452607330832108|0.27281833706833425|0.24568178749561917
classes|0.06342013726493693|0.0|0.27549668476299105|0.0|0.26203558968643736|0.3469711241950227|0.05207646409061207
pepponi|0.0|0.0|0.0|0.0|1.0|0.0|0.0
ethnic|0.5491082553130896|0.0|0.0|0.0|0.0|0.0|0.4508917446869104
neutral|0.47626529937148526|0.0|0.0|0.5237347006285147|0.0|0.0|0.0
switzerland|0.0|0.0|0.0|0.0|1.0|0.0|0.0
stalin|0.6173749678132116|0.0|0.0|0.0|0.3826250321867884|0.0|0.0
joseph|0.4230043122561169|0.0|0.0|0.1691509769384198|0.27805023203372525|0.035064448672384|0.09473003009935424
starring|0.0|0.3326571976257676|0.0|0.0|0.3717885510879611|0.0|0.2955542512862713
fiddler|0.0|0.0|0.0|0.0|1.0|0.0|0.0
tap|0.0|0.0|0.3513060274603259|0.0|0.501211196852481|0.14748277568719323|0.0
madness|0.0|0.0|0.0|1.0|0.0|0.0|0.0
lotsa|0.0|0.0|0.0|1.0|0.0|0.0|0.0
observe|0.0|0.0|0.5694403425871234|0.0|0.0|0.0|0.43055965741287655
spare|0.17697481803306594|0.16356316261985251|0.0|0.09730695629479134|0.18280353371524077|0.1613713304514598|0.21798019888558962
dysee|0.0|0.0|1.0|0.0|0.0|0.0|0.0
yoghurt|0.0|0.0|0.0|0.0|0.0|0.5261683153842406|0.4738316846157595
containers|0.0|0.0|0.0|0.0|0.0|0.0|1.0
uncoordinated|0.0|0.0|1.0|0.0|0.0|0.0|0.0
click|0.0|0.19837718450436947|0.1165512430266237|0.0|0.33256923278161304|0.0|0.35250233968739375
tense|0.0|0.19138176887641306|0.44976508988993413|0.0|0.0|0.18881715279325403|0.17003598844039877
mo|0.0|0.0|0.2476616423334122|0.7523383576665879|0.0|0.0|0.0
monana|0.0|0.4038791219437398|0.237288445305097|0.0|0.0|0.0|0.3588324327511632
amsterdam|0.0|0.0|0.0|0.0|0.5571177957793716|0.0|0.4428822042206285
pennsylvania|0.5118842923919218|0.0|0.2779527757625002|0.0|0.0|0.0|0.21016293184557797
vet|0.10217910154614426|0.0|0.11096634658179397|0.2247266018724541|0.10554439915284257|0.37268076315253734|0.08390278769422775
cones|0.0|0.0|0.25950997405958437|0.0|0.7404900259404157|0.0|0.0
marcels|0.0|0.0|0.0|0.0|0.0|1.0|0.0
maturity|0.0|0.0|0.0|0.0|0.0|0.5261683153842406|0.4738316846157595
agressive|0.0|0.0|0.0|0.0|0.0|1.0|0.0
violent|0.2548852323156831|0.0|0.0|0.28028966422212553|0.0|0.46482510346219147|0.0
adult|0.1287518755170565|0.0594973459695058|0.0699121690516607|0.07079229272873057|0.26598470989906825|0.3522003019620485|0.0528613048719299
access|0.0|0.0|0.0|0.17129689301153245|0.16090153545695596|0.2840743208916093|0.38372725063990226
lovin|0.0|0.0|0.0|0.0|0.0|1.0|0.0
vicious|0.0|0.0|0.0|0.0|0.0|1.0|0.0
popes|0.0|0.0|0.0|0.5156463075435087|0.48435369245649124|0.0|0.0
volkswagen|0.0|0.0|0.0|0.5156463075435087|0.48435369245649124|0.0|0.0
applying|0.0|0.2328792069188811|0.0|0.2770888804869657|0.26027340919371|0.22975850340044324|0.0
naturally|0.25408315475037957|0.23482801011631316|0.0|0.27940764352042957|0.0|0.2316811916128776|0.0
state|0.09526675866987551|0.0|0.10345955288627652|0.157143006422032|0.3444153870817237|0.2606018827743663|0.03911341216572587
zoos|0.0|0.0|0.0|0.0|0.0|1.0|0.0
diego|0.0|0.0|0.0|0.0|0.19090600648493153|0.5055715657932051|0.3035224277218634
miami|0.0|0.0|0.5435888548491693|0.0|0.0|0.45641114515083075|0.0
blocks|0.17618082251548625|0.16282933834245134|0.19133210134452105|0.06458025982465558|0.3033056462178995|0.05354911326808948|0.048222718486896785
beach|0.08055722994934353|0.1861309344579675|0.13122754109642268|0.17717275126556434|0.08321040510011878|0.11018200938605485|0.23151912874452824
cops|0.2953438143480402|0.27296181949428694|0.0|0.1623903782137644|0.0|0.2693039879439084|0.0
vigilante|0.0|0.0|0.0|0.0|1.0|0.0|0.0
justice|0.0|0.0|0.0|0.34738776220521517|0.6526122377947848|0.0|0.0
stealer|0.0|0.0|0.0|0.0|0.5311356311793304|0.46886436882066973|0.0
astounding|0.0|0.0|1.0|0.0|0.0|0.0|0.0
spirit|0.0727804224925855|0.0|0.07903942650185096|0.6402756251370639|0.07517746629041316|0.1327270595780864|0.0
cheerleader|0.11940864913139239|0.4414380873655302|0.0|0.0|0.12334140676049993|0.2177612927297272|0.0980505640128503
hats|0.09346322947253724|0.25914095978904106|0.10150092296142986|0.10277871718172918|0.28962440210266543|0.0|0.1534917684925973
joke|0.06991267191439088|0.0369225660871315|0.27116090642804314|0.010982981947109801|0.27854459563846007|0.20945975992961918|0.1230165180552454
brave|0.0|0.06967060953382744|0.3274649214879354|0.08289684362115365|0.38933074583789445|0.06873698682366569|0.061899892695523345
gunnersens|0.0|0.0|1.0|0.0|0.0|0.0|0.0
boston|0.0|0.0|0.38524721080039337|0.0|0.0|0.3234634394709201|0.2912893497286864
celtics|0.5118842923919218|0.0|0.2779527757625002|0.0|0.0|0.0|0.21016293184557797
auditioning|0.2655406353081229|0.0|0.0|0.0|0.2742862912295542|0.24212849084885882|0.21804458261346413
memories|0.23016834718081317|0.1701804277842243|0.29995496377180964|0.050621849025736756|0.04754980135782666|0.12592494059389267|0.07559967028569671
fools|0.0|0.0|0.0|0.0|0.0|0.0|1.0
nononononono|0.0|0.0|1.0|0.0|0.0|0.0|0.0
dealing|0.0|0.0|0.5694403425871234|0.0|0.0|0.0|0.43055965741287655
background|0.22791395700302178|0.21064198865656836|0.0|0.0|0.0|0.0|0.5614440543404098
shunned|0.0|0.0|1.0|0.0|0.0|0.0|0.0
poets|0.0|0.0|0.0|0.0|0.0|0.0|1.0
society|0.0|0.0|0.5394835866981098|0.0|0.25656188909897115|0.0|0.2039545242029191
incredibly|0.0|0.054327147961811616|0.19151083248389333|0.3878435213161396|0.060717795284819846|0.16079740705319623|0.14480329590013924
boring|0.1522854086391821|0.24630337714571296|0.12403628906524139|0.12559778080985504|0.15730097164055645|0.06942936648720709|0.1250468062122451
kills|0.26193889218692923|0.0|0.355581540817076|0.07201159073709945|0.20292444276004123|0.0|0.107543533498854
community|0.2005344174399406|0.0|0.0|0.22052169919207218|0.4142781503829443|0.0|0.16466573298504295
recommend|0.0|0.0|0.3305590632533578|0.6694409367466423|0.0|0.0|0.0
doubtfire|0.0|0.0|1.0|0.0|0.0|0.0|0.0
scranton|0.0|0.0|0.0|0.0|0.0|1.0|0.0
safety|0.1818555896791605|0.0|0.0|0.0|0.18784505495583068|0.3316435500001795|0.2986558053648294
cows|0.14735403761418214|0.0|0.0|0.3240816531379113|0.15220718451620688|0.13436215028486262|0.2419949744468371
chairs|0.17308827063190396|0.10664743256171641|0.37594718954363293|0.12689332846117354|0.059596327258755626|0.15782745154281758|0.0
brunt|0.0|0.0|0.0|1.0|0.0|0.0|0.0
dictator|1.0|0.0|0.0|0.0|0.0|0.0|0.0
slaughtered|1.0|0.0|0.0|0.0|0.0|0.0|0.0
flame|0.32825622080137934|0.0|0.35648574917862214|0.18048677255904977|0.0|0.0|0.13477125746094878
interactive|0.0|0.0|0.0|0.0|0.0|0.0|1.0
wildlife|0.0|0.0|0.0|0.0|0.0|0.0|1.0
questions|0.16459682464910588|0.06761031502424879|0.07944528779542429|0.14077949168488962|0.13223611925887938|0.2501411300292938|0.16519083155815834
animals|0.27111730831806297|0.041761877840720676|0.14721648920331756|0.2981395925643849|0.09334887784740528|0.0|0.14841585422610848
docile|0.0|0.0|0.0|0.0|0.0|1.0|0.0
cornered|0.0|0.0|0.5694403425871234|0.0|0.0|0.0|0.43055965741287655
handling|0.17564024181329235|0.4869891731533834|0.0|0.19314631904906762|0.0|0.0|0.14422426598425678
objects|0.5491082553130896|0.0|0.0|0.0|0.0|0.0|0.4508917446869104
banana|0.12595870469546902|0.0|0.13679095890189577|0.41553905721639445|0.0|0.11485319767274822|0.20685808151349244
whatcha|0.0|0.2339886556148268|0.13747381652871452|0.27840894637513414|0.13075668264951107|0.11542654245097735|0.10394535638083614
blade|0.36590274112090304|0.0|0.0|0.0|0.0|0.3336418864941791|0.3004553723849178
jungle|0.0|0.0|0.0|0.0|0.0|0.6895285534109232|0.3104714465890767
horns|0.0|0.0|0.0|0.0|0.0|0.0|1.0
ringing|0.5217738661105483|0.1205580893682333|0.0|0.1434447774821194|0.0|0.0|0.214223267039099
diegos|0.0|0.0|0.0|0.0|0.0|0.0|1.0
blind|0.22462902015512567|0.20760599367253632|0.04878935384180437|0.0|0.092810896184511|0.20482396446746287|0.2213407716785599
rabbit|0.0|0.1705032812187827|0.10017467187981688|0.10143576993699464|0.4764000924413194|0.0|0.15148618452308646
gains|0.0|0.0|0.0|0.0|0.0|0.0|1.0
yo|0.23251595371547107|0.0|0.08417065562777319|0.0|0.16011595493929123|0.1413436827501832|0.3818537529672812
hooo|0.0|0.4597602112933836|0.5402397887066165|0.0|0.0|0.0|0.0
hellve|0.0|1.0|0.0|0.0|0.0|0.0|0.0
crashed|0.0|0.62991196463154|0.37008803536846|0.0|0.0|0.0|0.0
embassy|0.0|0.0|1.0|0.0|0.0|0.0|0.0
circus|0.0|0.41521582754655306|0.32526536722313487|0.0|0.0|0.13655057255856407|0.12296823267174788
fluff|0.0|0.0|1.0|0.0|0.0|0.0|0.0
pillows|0.19385485215520734|0.0|0.5263151756404562|0.0|0.20023951653503805|0.0|0.07959045566929841
bills|0.3299626808252267|0.0|0.23889264142057906|0.0|0.34083009503496525|0.0|0.09031458271922897
helloooo|0.0|0.0|1.0|0.0|0.0|0.0|0.0
fortunately|0.17062304934120207|0.0|0.18529636825479423|0.18762906259382403|0.17624256772516636|0.0|0.2802089520850133
blues|0.0|0.0|0.0|0.0|0.0|0.0|1.0
colour|0.0|0.0|0.0|0.0|0.38611453807505947|0.0|0.6138854619249406
wintergarden|0.0|0.0|1.0|0.0|0.0|0.0|0.0
final|0.13038935468639734|0.12050807827633489|0.07080131897701743|0.07169263615462357|0.0|0.17833981023096662|0.4282688016746602
67|0.0|0.0|0.0|0.0|0.0|0.0|1.0
gate|0.0|0.0|0.28281806368652257|0.14318922889285957|0.1344996186720533|0.118730650164197|0.32076243858436754
42a|0.0|0.0|0.0|0.0|0.0|0.0|1.0
poem|0.121404157089899|0.05610190226360664|0.19776709084720837|0.200256779002517|0.12540263733796964|0.0|0.2990674334587995
champ|0.3206223932704064|0.0|0.34819542426159367|0.0|0.33118218246799985|0.0|0.0
babes|0.4918995742047142|0.0|0.0|0.0|0.5081004257952859|0.0|0.0
glove|0.1770202223667775|0.0|0.1922436882875421|0.19466384237694076|0.0|0.0|0.43607224696873975
thy|0.0|0.0|0.0|0.5725049177894073|0.0|0.0|0.42749508221059274
role|0.5286153286066899|0.0|0.0|0.0|0.1820084746506916|0.0|0.28937619674261844
mercutio|1.0|0.0|0.0|0.0|0.0|0.0|0.0
holden|1.0|0.0|0.0|0.0|0.0|0.0|0.0
mcgroin|1.0|0.0|0.0|0.0|0.0|0.0|0.0
wonīt|0.0|0.0|0.0|0.0|1.0|0.0|0.0
exellent|0.47626529937148526|0.0|0.0|0.5237347006285147|0.0|0.0|0.0
importantly|0.0|0.1833407149263807|0.4308678596371322|0.0|0.20490757225278214|0.18088385318370498|0.0
damnedy|0.0|1.0|0.0|0.0|0.0|0.0|0.0
iīm|0.057615558790241876|0.0|0.2815668356655591|0.12671621247390233|0.2082960022963999|0.18387501781366267|0.14193037296023409
allways|0.0|0.0|0.0|0.0|1.0|0.0|0.0
inadequate|0.0|0.0|0.0|0.0|1.0|0.0|0.0
seemed|0.17510242208574614|0.16183266216660158|0.0|0.09627744739269234|0.1356521024083977|0.359244044126852|0.07189132181971022
youīre|0.0|0.0|0.10582631790718935|0.535792822430782|0.10065551838132283|0.1777089817506216|0.08001635953008424
canīt|0.0|0.15050799416930657|0.3537078893362383|0.17908035741137993|0.16821265097745577|0.14849110810561955|0.0
belive|0.0|0.0|0.2754524911535232|0.0|0.26199355542919306|0.46255395341728367|0.0
elseīs|0.0|0.0|0.0|0.0|1.0|0.0|0.0
subconscious|0.0|0.0|0.0|0.0|1.0|0.0|0.0
operating|0.3423714132758574|0.0|0.0|0.3764955999784693|0.0|0.0|0.2811329867456732
drill|0.0|0.0|0.2629258658994828|0.26623583729689776|0.25007899595619126|0.22075930084742817|0.0
donīt|0.05544451344434345|0.10248554082063084|0.1806379680921|0.18291201787273503|0.2863529708744905|0.10111218081971263|0.09105480807598756
clients|0.08741541697741596|0.0|0.0|0.7690249497731901|0.0|0.0|0.1435596332493939
pirates|0.0|0.0|0.0|0.0|1.0|0.0|0.0
dummie|0.0|0.0|0.0|1.0|0.0|0.0|0.0
workshop|0.0|0.0|0.0|1.0|0.0|0.0|0.0
thatīs|0.0|0.12003674506865443|0.14104879935236164|0.14282446143832211|0.13415698756831312|0.35528456917548695|0.10664843739686183
secretary|0.0|0.0|0.0|0.27583638871096194|0.5181938527689175|0.0|0.20596975852012056
redused|0.0|0.0|0.0|0.0|1.0|0.0|0.0
itīs|0.0|0.0|0.34694783062256906|0.0|0.16499777386763653|0.2913062975251418|0.19674809798465268
boob|0.17778962010724886|0.24647432501066738|0.3861585060925|0.09775496302649826|0.09182258576308555|0.0|0.0
involves|0.0|0.0|0.0|0.0|1.0|0.0|0.0
portion|0.0|0.0|0.0|0.5156463075435087|0.48435369245649124|0.0|0.0
beeper|0.33357455044644435|0.0|0.3622614469651602|0.0|0.0|0.3041640025883956|0.0
paleontologist|0.2465573460622745|0.07595750954347309|0.0|0.09037724562206312|0.08489259399457634|0.29975855630274945|0.20245674847486345
emergencies|0.0|0.29849911336173013|0.7015008866382698|0.0|0.0|0.0|0.0
theyīre|0.31390585303746293|0.0|0.340901271934537|0.3451928750280001|0.0|0.0|0.0
extinct|0.2504300237117029|0.0|0.5439332385033746|0.0|0.0|0.0|0.20563673778492247
labor|0.06536275010129393|0.12081874972857695|0.14196769146583021|0.07187746073823484|0.13503098152224435|0.3575991453374354|0.10734322110638429
dial|0.0|0.41023600766281393|0.08034108819324658|0.24405750432310339|0.07641552724628467|0.06745643833172052|0.12149343424283111
55|0.0|0.0|0.0|0.0|0.0|0.6895285534109232|0.3104714465890767
jimbo|0.0|0.0|0.0|0.0|0.0|1.0|0.0
iīll|0.0|0.0|0.49687243863508906|0.503127561364911|0.0|0.0|0.0
heīs|0.0|0.0|0.7476469697297531|0.25235303027024686|0.0|0.0|0.0
manchild|0.0|0.0|0.0|0.0|1.0|0.0|0.0
22|0.0|0.0|0.7148300241736937|0.0|0.0|0.15004740577869216|0.1351225700476141
26|0.0|0.0|0.361180441463265|0.36572733884233893|0.0|0.0|0.27309221969439607
thatīll|0.0|0.0|0.0|0.0|1.0|0.0|0.0
bingīs|0.0|0.0|0.0|1.0|0.0|0.0|0.0
likely|0.192460026315574|0.17787485774498|0.41802258309406837|0.21164253284537768|0.0|0.0|0.0
doinī|0.0|0.0|0.0|1.0|0.0|0.0|0.0
candels|0.0|0.0|1.0|0.0|0.0|0.0|0.0
beltīs|0.0|0.0|1.0|0.0|0.0|0.0|0.0
youīve|0.0|0.45665447048561947|0.0|0.5433455295143806|0.0|0.0|0.0
midterms|0.0|0.5295306193509786|0.0|0.0|0.0|0.0|0.47046938064902133
aha|0.0|1.0|0.0|0.0|0.0|0.0|0.0
doesnīt|0.24085538215060492|0.0|0.2615685732932832|0.0|0.4975760445561119|0.0|0.0
andré|0.36590274112090304|0.0|0.0|0.0|0.0|0.3336418864941791|0.3004553723849178
jumbo|0.0|0.0|0.0|0.0|0.0|1.0|0.0
u|0.3319059289484222|0.13146563699476863|0.0|0.10428200570686169|0.0|0.4323464283499476|0.0
judging|0.33360978787395645|0.20555192575630463|0.0|0.24457380177180832|0.11486577352859449|0.10139871106933623|0.0
iīd|0.0|0.0|0.0|0.0|0.0|0.5261683153842406|0.4738316846157595
disappointment|0.523058467861235|0.0|0.0|0.0|0.0|0.476941532138765|0.0
rightie|0.2813650886380441|0.0|0.0|0.0|0.0|0.2565577362968711|0.4620771750650848
wears|0.16802287726186937|0.0|0.1824725853895942|0.18476973115114062|0.1735567582430461|0.1532086629690118|0.13796938498533792
didnīt|0.0|0.29718685679318696|0.3492084803699613|0.3536046628368518|0.0|0.0|0.0
noho|0.0|0.0|0.0|0.0|1.0|0.0|0.0
report|0.0|0.3129899292743324|0.1471111323729266|0.07448155655779837|0.06996155390026272|0.06175914001161156|0.33369668788306833
hills|0.0|0.0|0.0|0.0|0.0|1.0|0.0
gunpoint|0.0|0.0|0.0|0.0|0.0|0.0|1.0
wher|0.0|0.0|0.0|0.5725049177894073|0.0|0.0|0.42749508221059274
crimes|0.2065428987035404|0.0|0.0|0.454258092547151|0.0|0.0|0.3391990087493086
held|0.19805333132359415|0.09152214308996218|0.0|0.0|0.20457627380220775|0.18059139673792876|0.3252568550463071
tourists|0.0|0.0|0.39805424376145127|0.0|0.0|0.0|0.6019457562385486
terrorised|0.0|0.0|0.0|0.0|0.0|0.0|1.0
continue|0.14767954686272633|0.13648797047849562|0.3207595199456901|0.0|0.15254341450390915|0.0|0.24252954820917882
uuh|0.0|0.0|0.0|0.0|0.0|0.0|1.0
secretly|0.0|0.0|0.3488923623393751|0.35328456519917795|0.16592253366196144|0.0|0.13190053879948563
goat|0.0|0.0|0.7256603862347988|0.0|0.0|0.0|0.2743396137652012
somewhere|0.12928992309820006|0.21508553653753393|0.1404086569460518|0.08530575617095687|0.1869673725918991|0.09431256779334696|0.14863018686201124
strictly|0.0|0.3326571976257676|0.0|0.0|0.3717885510879611|0.0|0.2955542512862713
technical|0.0|0.2567682498015764|0.0|0.0|0.2869725839105823|0.0|0.4562591662878413
havenīt|0.0|0.0|0.0|0.0|0.0|0.0|1.0
iīve|0.0|0.0|0.0|0.45118885832883204|0.21190396045680904|0.0|0.336907181214359
practise|0.0|0.0|0.0|0.0|0.0|0.0|1.0
thirteen|0.0|0.0|0.49687243863508906|0.503127561364911|0.0|0.0|0.0
shouldnīt|0.0|0.0|1.0|0.0|0.0|0.0|0.0
weīre|0.0|0.0|0.0|0.0|0.0|0.3570070591347187|0.6429929408652812
younger|0.053638602266107394|0.04957371632111926|0.23300575711309823|0.05898476613149125|0.2770260240063851|0.19563761008351369|0.13213352407828516
ay|0.4793867401044022|0.0|0.5206132598955978|0.0|0.0|0.0|0.0
wasnīt|0.0|0.3264227702733854|0.383562048454409|0.0|0.0|0.0|0.29001518127220566
bicentennial|0.0|0.0|1.0|0.0|0.0|0.0|0.0
felon|0.0|0.0|1.0|0.0|0.0|0.0|0.0
states|0.15137530223470724|0.04663455032986425|0.0547977815343337|0.05548763032079649|0.20848118749901728|0.27605773737303674|0.20716581070824439
fallin|0.5491082553130896|0.0|0.0|0.0|0.0|0.0|0.4508917446869104
shiny|0.27662111494343367|0.0|0.15020505195376535|0.30419196404527965|0.14286585479766245|0.12611601425985866|0.0
chad|0.0|0.0|1.0|0.0|0.0|0.0|0.0
joan|0.0|0.0|0.32526297249007446|0.21957180344687957|0.0|0.455165224063046|0.0
collins|0.0|0.0|0.5694403425871234|0.0|0.0|0.0|0.43055965741287655
45|0.1326349705689538|0.12258351499587812|0.14404137333673742|0.0|0.27400668167028785|0.0|0.32673345942814297
easier|0.18820979850399194|0.10436803457633073|0.04087911014064241|0.12418121068856895|0.11664512486720523|0.24026204573399815|0.18545467548926253
particularly|0.0|0.0|0.0|0.0|0.5571177957793716|0.0|0.4428822042206285
saucy|0.0|0.0|0.34455697523653545|0.0|0.6554430247634645|0.0|0.0
andybody|0.0|0.0|0.0|0.0|0.0|1.0|0.0
sw|0.0|1.0|0.0|0.0|0.0|0.0|0.0
strongest|0.1711492839682541|0.15817910410700647|0.18586785824761265|0.1882077470691011|0.0|0.15605942114663798|0.14053658546138778
ranger|0.3018083784840382|0.4184047208410925|0.0|0.0|0.15587426139192515|0.0|0.12391263928294416
amusing|0.0|0.23916896774504331|0.2810347425156171|0.0|0.2673030513627016|0.0|0.21249323837663806
morphin|0.0|0.0|0.0|0.0|0.0|1.0|0.0
stegosaurus|0.523058467861235|0.0|0.0|0.0|0.0|0.476941532138765|0.0
tyrannosaurus|0.0|0.0|0.0|0.0|1.0|0.0|0.0
extravagance|0.0|0.0|0.0|1.0|0.0|0.0|0.0
aga|0.0|0.0|0.0|0.0|1.0|0.0|0.0
charge|0.03174943625841645|0.05868674722811406|0.20687903265837404|0.24439733612985926|0.22956579044452768|0.2026510991186922|0.026070558162016384
karaoke|0.0|0.0|0.0|0.0|1.0|0.0|0.0
tracy|0.0|0.0|0.0|0.0|1.0|0.0|0.0
ebony|0.0|0.0|0.0|0.0|1.0|0.0|0.0
ivory|0.0|0.0|0.0|0.0|1.0|0.0|0.0
hires|0.0|0.0|0.0|0.5156463075435087|0.48435369245649124|0.0|0.0
fires|0.23261168107278457|0.0|0.0|0.7673883189272154|0.0|0.0|0.0
wanīt|0.0|0.0|0.0|0.0|1.0|0.0|0.0
arenīt|0.0|0.0|1.0|0.0|0.0|0.0|0.0
system|0.0418555202045127|0.15473435901982674|0.1818201213788417|0.13808178995755108|0.08646808719921953|0.1908260468130048|0.20621407542704354
911|0.0|0.0|0.0|0.0|0.0|1.0|0.0
sheīs|0.0|0.0|0.0|0.0|0.0|1.0|0.0
ignore|0.1472251230561743|0.13606798420137728|0.0|0.16189906308643026|0.1520740241207727|0.4027338055352453|0.0
welll|0.0|0.0|0.0|0.0|0.0|1.0|0.0
nathan|0.0|0.0|0.0|0.0|0.0|0.5261683153842406|0.4738316846157595
frankly|0.0|0.0|0.0|0.0|0.28086186990077006|0.49586627454995835|0.2232718555492716
opener|0.0|0.0|0.7043181908725115|0.0|0.0|0.2956818091274886|0.0
handdryers|0.0|1.0|0.0|0.0|0.0|0.0|0.0
rumour|0.0|0.0|0.0|0.0|0.0|1.0|0.0
allready|1.0|0.0|0.0|0.0|0.0|0.0|0.0
17|0.0|0.1394412552688789|0.08192500398362397|0.24886907139981065|0.0|0.3439316732774744|0.18583299607021195
youīd|0.0|0.0|0.0|0.0|0.0|0.0|1.0
