char_name|char_id|unprocessed_line|processed_line
Monica|2|Rachel|rachel
Monica|2|That was a library card|that was a library card
Chandler|4|Y'know, if you listen closely, you can hear a thousand retailers scream|yknow if you listen closely you can hear a thousand retailers scream
Monica|2|Welcome to the real world|welcome to the real world
Monica|2|It sucks|it sucks
Monica|2|You're gonna love it|you are gonna love it
Monica|2|Well, that's it  You gonna crash on the couch|well that is it you gonna crash on the couch
Ross|6|No|no
Ross|6|No, I gotta go home sometime|no i gotta go home sometime
Monica|2|You be okay|you be okay
Ross|6|Yeah|yeah
Rachel|1|Hey Mon, look what I just found on the floor|hey mon look what i just found on the floor
Rachel|1|What|what
Monica|2|That's Paul's watch|that is pauls watch
Monica|2|You just put it back where you found it|you just put it back where you found it
Monica|2|Oh boy|oh boy
Monica|2|Alright|alright
Monica|2|Goodnight, everybody|goodnight everybody
Ross|6|Goodnight|goodnight
Rachel|1|Goodnight|goodnight
Ross|6|Mmm|mmm
Ross|6|Oh, no-|oh no
Rachel|1|Sorry-|sorry
Ross|6|No no no, go-|no no no go
Rachel|1|No, you have it, really, I don't want it-|no you have it really i do not want it
Ross|6|Split it|split it
Rachel|1|Okay|okay
Ross|6|Okay|okay
Ross|6|You know you probably didn't know this, but back in high school, I had a, um, major crush on you|you know you probably did not know this but back in high school i had a um major crush on you
Rachel|1|I knew|i knew
Ross|6|You did|you did
Ross|6|Oh|oh
Ross|6|I always figured you just thought I was Monica's geeky older brother|i always figured you just thought i was monicas geeky older brother
Rachel|1|I did|i did
Ross|6|Oh|oh
Ross|6|Listen, do you think- and try not to let my intense vulnerability become any kind of a factor here- but do you think it would be okay if I asked you out|listen do you think and try not to let my intense vulnerability become any kind of a factor here but do you think it would be okay if i asked you out
Ross|6|Sometime|sometime
Ross|6|Maybe|maybe
Rachel|1|Yeah, maybe|yeah maybe
Ross|6|Okay|okay
Ross|6|okay, maybe I will|okay maybe i will
Rachel|1|Goodnight|goodnight
Ross|6|Goodnight|goodnight
Monica|2|See ya|see ya
Monica|2|Waitwait, what's with you|waitwait what is with you
Ross|6|I just grabbed a spoon|i just grabbed a spoon
Joey|3|I can't believe what I'm hearing here|i cannot believe what i am hearing here
Phoebe|5|I can't believe what I'm hearing here|i cannot believe what i am hearing here
Monica|2|What|what
Monica|2|I-I said you had a-|i i said you had a
Phoebe|5|What I said you had|what i said you had
Monica|2|Would you stop|would you stop
Phoebe|5|Oh, was I doing it again|oh was i doing it again
Monica|2|I said that you had a nice butt, it's just not a great butt|i said that you had a nice butt it is just not a great butt
Joey|3|Oh, you wouldn't know a great butt if it came up and bit ya|oh you would not know a great butt if it came up and bit ya
Ross|6|There's an image|there is an image
Rachel|1|Would anybody like more coffee|would anybody like more coffee
Chandler|4|Did you make it, or are you just serving it|did you make it or are you just serving it
Rachel|1|I'm just serving it|i am just serving it
Chandler|4|Kids, new dream|kids new dream
Chandler|4|I'm in Las Vegas|i am in las vegas
Customer|0|Ahh, miss|ahh miss
Customer|0|More coffee|more coffee
Rachel|1|Ugh|ugh
Rachel|1|Excuse me, could you give this to that guy over there|excuse me could you give this to that guy over there
Rachel|1|Go ahead|go ahead
Rachel|1|Thank you|thank you
Rachel|1|Sorry|sorry
Rachel|1|Okay, Las Vegas|okay las vegas
Chandler|4|Okay, so, I'm in Las Vegas|okay so i am in las vegas
Chandler|4|I'm Liza Minelli-|i am liza minelli
