Ross|6| Wow.
Rachel|1| I know. It seems smaller somehow.
Joey|3| Has it always been purple?
Chandler|4|  Look around, you guys. This was your first    home. And it was a happy place, filled with love and laughter. But    more important, because of rent control, it was a friggin' steal!
Phoebe|5| Hey, do you realise that at one time or another we all lived    in this apartment?
Monica|2| Oh, yeah, that's true.
Ross|6| Uh, I haven't.
Monica|2| Wait a minute. What about that summer during college that you    lived with grandma, and you tried to make it as a dancer?
Ross|6| Do you realise we almost made it ten years without that coming    up?
Monica|2| Oh, honey, I forgot. I promised Treeger that we'd leave our    keys.
Chandler|4| Oh, okay.
Phoebe|5| So, I guess this is it.
Joey|3| Yeah. I guess so.
Monica|2|  This is harder than I thought it would be.
Chandler|4| Oh, it's gonna be okay.
Rachel|1|  Do you guys have to go to the new house right away,    or do you have some time?
Monica|2| We got some time.
Rachel|1| Okay, should we get some coffee?
Chandler|4| Sure. Where?
