Mark|Other| Yeah, a box full of your desk stuff doesn't exactly say big promotion.
Rachel|Rachel| No, but it's good, you know, I'm gonna take some time off and do some charity work.
Mark|Other| Are you sure, because we may have something at Louis Vuitton.
Rachel|Rachel| Well, screw charity work. What've you got?
Mark|Other| Why don't we have dinner tonight and talk about it?
Rachel|Rachel| Great! I'll call ya!
Mark|Other|  Nice to see you.
Ross|Ross| Yeah! yeah, I got tenure! 
Rachel|Rachel|  Oh my God!
Ross|Ross| See? I told you something good would come along. And he seemed really nice. I've met him before?
Rachel|Rachel| Ross! That's Mark. From Bloomingdales? You were insanely jealous of him.
Ross|Ross|  That is Mark?
Rachel|Rachel| Yes.
Ross|Ross| I hate that guy.
Rachel|Rachel| Oh.
Ross|Ross| No, no, NO, you cannot go to dinner with him.
Rachel|Rachel| What? You don't want me to get a job?
Ross|Ross| Oh yeah, I'm sure he's gonna give you a job. Maybe make you his SEXretary.
Rachel|Rachel| Ugh. 
Ross|Ross| I'm serious. I just don't trust that guy, okay?
Rachel|Rachel| Ross, you know what?  Okay, let's talk about it later, there comes security. 
Monica|Monica| Oh, I love this street. The trees, the big front yards, the actual picket fences.
Chandler|Chandler| Man, those two dogs are going at it!
Joey|Joey|  Hey!
Chandler|Chandler| Hey.
Monica|Monica| Hey, where have you been?
Joey|Joey| Oh, just er... you know, looking around. But you know what? This house... is great.
Chandler|Chandler| Really? What changed your mind?
Joey|Joey| Oh well, the little girl who lives here made me feel a lot better about the whole thing.
Chandler|Chandler| Joey, there was a little girl who lived here, but she died like 30 years ago.
Joey|Joey|  What?
Chandler|Chandler| Ha! I'm just messing with you.
Joey|Joey| That's not funny! You know I'm afraid of little girl ghosts!
Monica|Monica| Joey, now that you're okay with the house, do you wanna go see your room?
Joey|Joey| What? I get my own room?
Chandler|Chandler| You don't think we'd buy a house and not have a Joey room do you?
Joey|Joey| Oh my God!  Oh! Hey, can I have an aquarium? And a sex swing?
Chandler|Chandler| No!
Monica|Monica| No!
Joey|Joey| Why not? I'll keep the tank clean.
Mike|Other| After you, miss Banana Hammock.
Phoebe|Phoebe| Thank you, mister Bag.
Woman|Other| Oh hey, how are you?
Phoebe|Phoebe| Oh hi Rita! Good!  Oh, Rita's a massage client.
Mike|Other| Oh! Why don't you introduce me?
Phoebe|Phoebe|  Er, Rita, this is my husband.
Rita|Other| Oh! 
Phoebe|Phoebe| Yeah.
Mike|Other| Why don't you tell her my name?
Phoebe|Phoebe|  Okay, I will.  This is my husband Crap Bag.
Rita|Other| Crap Bag?
Mike|Other| If you need an easy way to remember it, just think of a bag of crap.
Rita|Other| Okay. Excuse me...
Phoebe|Phoebe| Yeah... Ogh... Okay, fine. You made your point. Can you please just be Mike Hannigan again?
Mike|Other| Only if you'll be Phoebe Buffay.
Phoebe|Phoebe| How about uhm... How about Buffay-Hannigan?
Mike|Other| Really?
Phoebe|Phoebe| Yeah. I'm Phoebe Buffay-Hannigan Banana Hammock.
Mike|Other| Do you even know what a banana hammock is?
Phoebe|Phoebe| It's a funny word.
Mike|Other| It's a Speedo.
Phoebe|Phoebe| ...Oh crap!
Ross|Ross| Hey, is Rachel here?
Monica|Monica| No.
Ross|Ross| She's still at dinner?
Monica|Monica| I guess. Why? Who's she with?
Ross|Ross| That guy Mark. From Bloomingdale's... She thinks he's just being nice to her. But I know he really wants to sleep with her.
Chandler|Chandler| It's seven years ago.  My time machine works!
Ross|Ross| We ran into him on the street today and he said he might have a job for her. But I know he just wants to get into her pants.
Monica|Monica| So what if he wants to sleep with her? I mean, she's single and he's cute.
Chandler|Chandler| Excuse me?
Monica|Monica| Oh please! Yesterday on the subway? You couldn't stop staring at that woman with the big breasts the whole time.
Chandler|Chandler| For your information, I was staring at her baby. We're about to be parents.
Monica|Monica| Oh, sorry!
Rachel|Rachel|  Hi you guys!
Ross|Ross| Hey, so uhm... How was dinner?
Rachel|Rachel| Oh, it was great. Mark is so sweet.
Ross|Ross|  Oh yeah? Yeah? I wonder why? What could that smarmy letch possibly want?
Rachel|Rachel| Oh Ross, come on. He's happily married. His wife just had twins.
Ross|Ross| Should we send something?
Chandler|Chandler| How did the job stuff go?
Rachel|Rachel| He offered me one.
Chandler|Chandler| That's great!
Ross|Ross| Congratulations!
Rachel|Rachel| I know, it's amazing. It's amazing. It's so much better than what I had at Ralph Lauren. The money is great...
Ross|Ross| Can we, can we just stop for a second? Who said something better would come along, huh? You didn't believe me. I told you everything was gonna work out.  You know what? This calls for a bottle of Israels finest.
Rachel|Rachel| The job is in Paris. 
Joey|Joey| I mean, this soap opera is a great gig, but... am I missing opportunities? You know, I've always thought of myself as a serious actor. I mean, should I be trying to do more independent movies?
Mackenzie|Other|  I don't know... You know what? I'm gonna put you on with my bear. Hold on. 
Joey|Joey| Hey bear, I need some career advice.
